iter	MultiClass
288	0.02430703089
289	0.02418705981
290	0.0240948459
291	0.02399610471
292	0.02390695793
293	0.02382946098
294	0.02376847381
295	0.02368805301
296	0.02359899526
297	0.02348992282
298	0.02338914141
299	0.02326708907
300	0.02317292228
301	0.02309515559
302	0.02300150809
303	0.02291000366
304	0.02280003948
305	0.02271147334
306	0.02261441491
307	0.02254575309
308	0.02243530124
309	0.0223636455
310	0.02228742324
311	0.02219101793
312	0.02210330891
313	0.02202082173
314	0.02196045606
315	0.02187287422
316	0.02177060092
317	0.02169983607
318	0.02163817856
319	0.02155670371
320	0.02148793536
321	0.02139891103
322	0.02134263187
323	0.02125049892
324	0.02114187526
325	0.02106189557
326	0.02100856075
327	0.02093291898
328	0.02082680787
329	0.02075942686
330	0.02063042112
331	0.02056349376
332	0.02049316978
333	0.02042043153
334	0.02036215866
335	0.02028091354
336	0.02021040078
337	0.02010696316
338	0.02005338755
339	0.01994968966
340	0.01987144761
341	0.01979935088
342	0.01973648716
343	0.01959923812
344	0.0195420462
345	0.01942185664
346	0.01935951114
347	0.01930452784
348	0.01924376154
349	0.01919302457
350	0.01912629367
351	0.01904036789
352	0.01898143342
353	0.01891701474
354	0.01886009128
355	0.01880940561
356	0.0187252633
357	0.01867174238
358	0.0186013182
359	0.01853864059
360	0.01849175644
361	0.01843242836
362	0.01833349775
363	0.01827099875
364	0.01821867195
365	0.01815912061
366	0.01809448258
367	0.01804781514
368	0.01798289356
369	0.01793519685
370	0.01788812321
371	0.01784106315
372	0.01778832273
373	0.01773403569
374	0.01768919847
375	0.01764370694
376	0.01756716664
377	0.01751731926
378	0.01747421949
379	0.01742340592
380	0.01738310437
381	0.01733803967
382	0.01729259471
383	0.01723921173
384	0.01718718298
385	0.01714327973
386	0.01710094363
387	0.01704600363
388	0.01699858626
389	0.01694698965
390	0.01689281292
391	0.01683476819
392	0.01678998912
393	0.01674650662
394	0.01666981551
395	0.01661480817
396	0.01653111855
397	0.01649341541
398	0.01641061183
399	0.01636934241
400	0.01632957507
401	0.01625696316
402	0.01621540303
403	0.01618727212
404	0.01614158632
405	0.01608978469
406	0.01604247663
407	0.01598668506
408	0.0159436961
409	0.01589724432
410	0.01585216142
411	0.01580644322
412	0.01575701002
413	0.01570512816
414	0.01565582794
415	0.01560963571
416	0.01556912608
417	0.01551907382
418	0.0154797672
419	0.01543768569
420	0.01539286035
421	0.01535838489
422	0.01530650111
423	0.01527965633
424	0.01523962313
425	0.01518141602
426	0.01514001236
427	0.01509429371
428	0.01505571037
429	0.01501648993
430	0.01497579707
431	0.01492754907
432	0.01487677167
433	0.01482263309
434	0.01478268258
435	0.01475168447
436	0.014696735
437	0.01465958321
438	0.01461538418
439	0.01457332442
440	0.01453209693
441	0.01449079903
442	0.0144339461
443	0.01439840205
444	0.01436250782
445	0.01431906278
446	0.0142868504
447	0.01425109102
448	0.01421426635
449	0.01417510388
450	0.01414006404
451	0.01408698883
452	0.01406083046
453	0.01400426409
454	0.01397760199
455	0.01395131809
456	0.01391632055
457	0.0138857311
458	0.01384921897
459	0.01382002181
460	0.01378685118
461	0.01375948389
462	0.01372108172
463	0.01368950812
464	0.01364720241
465	0.01361683496
466	0.01358417716
467	0.01355577115
468	0.01350439653
469	0.01347695104
470	0.01344344222
471	0.01341873586
472	0.01337418211
473	0.0133465321
474	0.01331939349
475	0.01328765814
476	0.01325642257
477	0.01322661723
478	0.01319644482
479	0.01316633584
480	0.01314001847
481	0.01311384643
482	0.01307621955
483	0.01303146602
484	0.01301011349
485	0.01297624236
486	0.01293707615
487	0.01291214176
488	0.01285484258
489	0.01282461828
490	0.01279712063
491	0.01276764788
492	0.0127265577
493	0.01269147969
494	0.01266789168
495	0.01263860361
496	0.01259965832
497	0.01254820978
498	0.01252468904
499	0.01249343206
500	0.01247358589
501	0.01244045909
502	0.01240912723
503	0.01238349337
504	0.01235321935
505	0.01232501628
506	0.01230441725
507	0.01227904049
508	0.01225289695
509	0.01223055954
510	0.01220307265
511	0.01217093734
512	0.01215105864
513	0.01211635161
514	0.01209038949
515	0.01206545039
516	0.01204096565
517	0.01201944425
518	0.01199199478
519	0.01196452652
520	0.01192762541
521	0.01190873262
522	0.01188563733
523	0.01185827836
524	0.01183730703
525	0.01181134406
526	0.01178277233
527	0.01175847201
528	0.01173068362
529	0.01168820955
530	0.01165813258
531	0.01163023902
532	0.01160704251
533	0.01158409668
534	0.01155530978
535	0.01154033949
536	0.01151796228
537	0.01150226659
538	0.01146953115
539	0.0114534832
540	0.01142684488
541	0.01139765115
542	0.01136827122
543	0.01135044993
544	0.01132998153
545	0.0113028248
546	0.01128236946
547	0.01125821187
548	0.01123002165
549	0.01119865262
550	0.01117012259
551	0.01114735024
552	0.01112733329
553	0.01111080124
554	0.01109846732
555	0.01107818733
556	0.01106142305
557	0.01103516009
558	0.01101086052
559	0.01099396146
560	0.01097000572
561	0.01094495551
562	0.01092652428
563	0.01089613528
564	0.01087591613
565	0.01085218847
566	0.01082752753
567	0.01081348705
568	0.01079429297
569	0.0107727934
570	0.01075623993
571	0.01072795983
572	0.01070680744
573	0.01068273564
574	0.01065809473
575	0.01064005993
576	0.01060454992
577	0.01058728564
578	0.01056622633
579	0.01054717375
580	0.01052093787
581	0.01049305933
582	0.01047678938
583	0.01045373525
584	0.01043757867
585	0.01040816703
586	0.01038914785
587	0.01036916701
588	0.01033957509
589	0.0103177406
590	0.01030531644
591	0.01027503895
592	0.01025899214
593	0.01024391862
594	0.01022259218
595	0.01020274774
596	0.01017853275
597	0.01015912919
598	0.01013747218
599	0.0101204926
600	0.01010291881
601	0.01007979079
602	0.01006062595
603	0.01003139171
604	0.01001233871
605	0.009998174475
606	0.009976200536
607	0.009957677214
608	0.009938894349
609	0.009916805036
610	0.00989839137
611	0.009873485496
612	0.009844328937
613	0.009818578902
614	0.009799653622
615	0.0097836022
616	0.009764510108
617	0.009742772294
618	0.009727096852
619	0.009704951174
620	0.009686988667
621	0.009673919846
622	0.009659498047
623	0.009638372891
624	0.009622064017
625	0.009601717346
626	0.009584660578
627	0.009573457943
628	0.009548664758
629	0.009537490678
630	0.009519211165
631	0.009498675407
632	0.009485534808
633	0.009468118366
634	0.009453907347
635	0.009438528751
636	0.009414189587
637	0.009395979376
638	0.009380074674
639	0.009367249048
640	0.009350030492
641	0.009335291737
642	0.009319637912
643	0.009303229869
644	0.009287901115
645	0.009273598489
646	0.009257758481
647	0.009241661775
648	0.009230851902
649	0.009213280886
650	0.009201836821
651	0.009180808157
652	0.009169210726
653	0.009156822861
654	0.009145837729
655	0.009124125531
656	0.009108749177
657	0.009092175484
658	0.009077893963
659	0.00906499661
660	0.009053716209
661	0.00904323233
662	0.009028079943
663	0.009012507519
664	0.008994400873
665	0.008972118811
666	0.008954693559
667	0.008930408266
668	0.008915103572
669	0.008891116384
670	0.008873557564
671	0.008862854881
672	0.008848953583
673	0.008833755228
674	0.008822482729
675	0.00880693475
676	0.008793054014
677	0.008776298562
678	0.008758624476
679	0.008736432518
680	0.008722555525
681	0.008711060324
682	0.008693271834
683	0.008678212209
684	0.00866699106
685	0.00865389213
686	0.008637432673
687	0.008625385492
688	0.008616229513
689	0.008605542298
690	0.008594359573
691	0.008576466596
692	0.008566489941
693	0.008552300679
694	0.008525122923
695	0.008514550253
696	0.008497779492
697	0.008485664682
698	0.008476280942
699	0.008455972015
700	0.008438218049
701	0.008427746402
702	0.008417581078
703	0.008402886031
704	0.008391752627
705	0.008380489864
706	0.008363971163
707	0.008350091594
708	0.008335099102
709	0.008318385046
710	0.008308320489
711	0.008293317357
712	0.008280286405
713	0.008267005689
714	0.008254867989
715	0.008236806538
716	0.008224837613
717	0.008215275364
718	0.008203463998
719	0.008188668952
720	0.008173870472
721	0.008162886034
722	0.008150301779
723	0.008140729582
724	0.008126950242
725	0.008113814478
726	0.008104604202
727	0.008092900042
728	0.008081018735
729	0.008071468162
730	0.008056870629
731	0.008043840852
732	0.008030387916
733	0.008017014215
734	0.008004382796
735	0.007991081776
736	0.007979660219
737	0.007961816657
738	0.007947490154
739	0.007940393184
740	0.00792618754
741	0.007915773076
742	0.007904891537
743	0.007897580227
744	0.00788879272
745	0.007873052978
746	0.007860448275
747	0.007847806656
748	0.007832368992
749	0.007824309756
750	0.007811757367
751	0.007800328736
752	0.007790004597
753	0.007782210361
754	0.007773651318
755	0.007762317374
756	0.007749718491
757	0.007736436371
758	0.007726429674
759	0.007715633669
760	0.007700639751
761	0.00768810283
762	0.00767852158
763	0.007666304448
764	0.007655378907
765	0.007646728044
766	0.007637316559
767	0.00763106467
768	0.007620700286
769	0.007610781397
770	0.007599988905
771	0.007587780433
772	0.007571580957
773	0.007563919359
774	0.007552533002
775	0.007539884925
776	0.007532658367
777	0.007520182567
778	0.007508660126
779	0.00750001365
780	0.007487885713
781	0.007478088439
782	0.007471140475
783	0.00745984076
784	0.007445864728
785	0.00743562757
786	0.007427331946
787	0.00741419621
788	0.007403865747
789	0.007393028727
790	0.00738303438
791	0.007370205188
792	0.007356261851
793	0.00734212752
794	0.007329860753
795	0.007320662155
796	0.007311533823
797	0.007300622795
798	0.007289186092
799	0.007277418855
800	0.007268004857
801	0.007258515699
802	0.007248055376
803	0.007239112835
804	0.007224354176
805	0.007214296539
806	0.007205046913
807	0.007192660054
808	0.007182232967
809	0.007172311464
810	0.007158936818
811	0.007149502407
812	0.007137557805
813	0.007125247437
814	0.007117994047
815	0.007109349977
816	0.007100689518
817	0.00708566963
818	0.007074810401
819	0.007062429829
820	0.007053644867
821	0.007044158965
822	0.007035108027
823	0.007026921957
824	0.007016845134
825	0.007010202829
826	0.007001716067
827	0.006991507741
828	0.006980177632
829	0.006970806486
830	0.006964644774
831	0.006957914941
832	0.006947307011
833	0.006937936325
834	0.006927208926
835	0.006911400202
836	0.006903601001
837	0.006893533553
838	0.006878964613
839	0.00686910134
840	0.006862332569
841	0.006850904352
842	0.006843708828
843	0.006831922869
844	0.006824850089
845	0.00680930145
846	0.006798197286
847	0.00678994743
848	0.006783158857
849	0.006776903977
850	0.006768872901
851	0.006762935914
852	0.006749748568
853	0.006743207155
854	0.006732366247
855	0.006725021791
856	0.006713574932
857	0.00669507794
858	0.006687870776
859	0.00667908402
860	0.006670089001
861	0.006663569187
862	0.006656789564
863	0.006648111078
864	0.006639680292
865	0.00663084899
866	0.006624526378
867	0.006615235496
868	0.006609716177
869	0.00659766838
870	0.006589879258
871	0.006581375215
872	0.006575172509
873	0.006566941176
874	0.00655631543
875	0.006546674434
876	0.006537730598
877	0.006531001813
878	0.006524869925
879	0.006514702057
880	0.006499456391
881	0.006490635982
882	0.00648473915
883	0.006475977357
884	0.006470468267
885	0.006463841632
886	0.006457027654
887	0.006451296745
888	0.006441509851
889	0.00643287869
890	0.006425352095
891	0.006415702563
892	0.006405861537
893	0.006396963849
894	0.006389543226
895	0.00638320975
896	0.006375852827
897	0.006367827935
898	0.006360208415
899	0.006353685867
900	0.006345034693
901	0.006337530263
902	0.006331210467
903	0.006322113533
904	0.006315552668
905	0.00630769241
906	0.006301474866
907	0.00629450804
908	0.006288351402
909	0.006279822294
910	0.006274697911
911	0.006266493151
912	0.006258996388
913	0.006252465331
914	0.00624503162
915	0.006238582306
916	0.006232146137
917	0.006225357566
918	0.006217883104
919	0.006209909808
920	0.006204653809
921	0.006197514727
922	0.006193182417
923	0.006183627378
924	0.0061764456
925	0.006170574649
926	0.006162316717
927	0.006156023598
928	0.00614936747
929	0.006140877548
930	0.006134232327
931	0.006131394348
932	0.006125225854
933	0.006118166941
934	0.006111866345
935	0.006107827586
936	0.006099626104
937	0.00609448088
938	0.006086158991
939	0.006079539181
940	0.006073429405
941	0.006066313326
942	0.006062050459
943	0.00605576491
944	0.006047194622
945	0.00604122835
946	0.006037047234
947	0.006030266453
948	0.006025457944
949	0.006019022497
950	0.006012356075
951	0.006005140163
952	0.005997342462
953	0.005989248558
954	0.005981710644
955	0.005972559999
956	0.005957976971
957	0.005951868169
958	0.00594432285
959	0.005936036365
960	0.005929357233
961	0.005921479352
962	0.005916021742
963	0.005910815299
964	0.005905913545
965	0.005898434601
966	0.005891979394
967	0.00588717414
968	0.005880038743
969	0.005874672369
970	0.005868724986
971	0.005862980198
972	0.005855744117
973	0.005849861665
974	0.005845230628
975	0.005838510033
976	0.00583127022
977	0.005824596968
978	0.005815430083
979	0.005805874092
980	0.005799472926
981	0.005793859439
982	0.005786360502
983	0.005780713907
984	0.005774871302
985	0.005768814012
986	0.005761051414
987	0.00575575802
988	0.005750063658
989	0.005744419664
990	0.005737410717
991	0.005730263074
992	0.005723800202
993	0.005718117751
994	0.005709149268
995	0.005703006953
996	0.005694593928
997	0.00568864305
998	0.005678864878
999	0.005672704352
